Source,Target,Weight,July19Topic,PostDate
User7315,Post015,1,15,Dec-16
User0654,Post015,1,15,Dec-16
User3379,Post350,1,8,Dec-16
User4999,Post350,1,8,Dec-16
User2479,Post350,1,8,Dec-16
User1657,Post424,1,11,Dec-16
User3379,Post424,1,11,Dec-16
User2479,Post424,1,11,Dec-16
User0548,Post333,1,16,Dec-16
User1583,Post333,1,16,Dec-16
User0058,Post333,1,16,Dec-16
User0350,Post333,1,16,Dec-16
User6227,Post333,1,16,Dec-16
User0373,Post333,1,16,Dec-16
User2985,Post333,1,16,Dec-16
User2950,Post333,1,16,Dec-16
User0483,Post333,1,16,Dec-16
User0462,Post333,1,16,Dec-16
